F1,Url_spotify,Track,Url_youtube,Title,Views,Likes,Stream
3478,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,Junile Nilamazhayil,https://www.youtube.com/watch?v=th7EuCe6QEk,Junile Nilamazhayil | Nammal Thammil | Video | Prithviraj | K J Yesudas | Sujatha | M Jayachandran,2681742,26939,5179302
3479,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,"Aaro Nee Aaro - From ""Urumi""",,,,,1261698
3480,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,Ninakkende,https://www.youtube.com/watch?v=hd_WuGSz0zk,Ninakkende Manasile | Gramaphone | K J Yesudas | Sujatha Mohan | Vidyasagar | Gireesh Puthanchery,110000,1230,3634422
3481,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,"Aarariraro(From ""Raam"")",,,,,8404035
3482,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,Kattu Kuyilu,,,,,5010265
3483,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,Unnai Thaney Thanjam (From 'Nallavanukku Nallavan'),,,,,3531613
3484,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,En Iniya Pon Nilave Pon,https://www.youtube.com/watch?v=rMAOPsp5EB0,"En Iniya Pon Nilave HD Improvised version   Moodu Pani   Ilayaraja, K J Yesudas flv",7043571,32431,7334520
3485,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Bol Na Halke Halke,https://www.youtube.com/watch?v=jXwg9l9D51A,"Bol Na Halke Halke | Full Song | Jhoom Barabar Jhoom | Abhishek, Preity | Shankar-Ehsaan-Loy, Gulzar",83018979,700626,39483590
3486,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Kal Ho Naa Ho,https://www.youtube.com/watch?v=g0eO74UmRBs,"Kal Ho Naa Ho Full Video - Title Track|Shah Rukh Khan,Saif Ali,Preity|Sonu Nigam|Karan J",261223231,1986217,55843388
3487,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Mitwa,https://www.youtube.com/watch?v=ru_5PA8cwkE,"Mitwa Full Video - KANK|Shahrukh Khan,Rani Mukherjee|Shafqat Amanat Ali|Shankar Mahadevan",102069057,569119,43972864
3488,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Tere Naina,https://www.youtube.com/watch?v=qYjPxdLIuk0,Tere Naina Full Video - My Name is Khan|Shahrukh Khan|Kajol|Shafqat Amanat Ali|SEL,31244627,299126,23926339
3489,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Mera Yaar,https://www.youtube.com/watch?v=pIwhdEG_53w,"Mera Yaar Full Video - Bhaag Milkha Bhaag|Farhan Akhtar, Sonam Kapoor|Javed Bashir",6656422,71047,7869998
3490,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Sajdaa,https://www.youtube.com/watch?v=3rPEWcY6Oww,Sajdaa Full Video - My Name is Khan|Shahrukh Khan|Kajol|Rahat Fateh Ali|Richa Sharma,34191967,441102,33634108
3491,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Maahi Ve,https://www.youtube.com/watch?v=ueJIeB-r5aA,"Maahi Ve -Shankar Ehsaan Loy, Sadhana Sargam, Sujata Bhattacharya, Udit Narayan, Sonu Nigam (Lyrics)",1567,35,35020295
3492,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Zinda,https://www.youtube.com/watch?v=Ax0G_P2dSBw,Zinda Lyric Video - Bhaag Milkha Bhaag|Farhan Akhtar|Siddharth Mahadevan|Prasoon Joshi,76072040,556865,23537261
3493,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,It's the Time to Disco,https://www.youtube.com/watch?v=M03GOY5eINg,It's the Time to Disco Full Video - Kal Ho Naa Ho|Shah Rukh Khan|Saif Ali|Preity|Shaan|KK,45760825,270689,21940803
3494,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Ishq Di Baajiyaan,https://www.youtube.com/watch?v=l-rcfNr1PiA,"Ishq Di Baajiyaan Full Video - Soorma|Diljit Dosanjh, Taapsee|Shankar Ehsaan Loy|Gulzar",16121069,192628,11171684
3495,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,California Dreamin' - Single Version,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,543203799
3496,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Dream A Little Dream Of Me,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,157256901
3497,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Dedicated To The One I Love,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,51007137
3498,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,"Monday, Monday - Single Version",https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,67955391
3499,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Straight Shooter,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,9503452
3500,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Snowqueen Of Texas,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,11949535
3501,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Blueberries For Breakfast,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,6737837
3502,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Creeque Alley - Single Version,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,11629521
3503,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Twelve Thirty - Single Version,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,10917409
3504,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,Go Where You Wanna Go,https://www.youtube.com/watch?v=N-aK6JnyFmk,The Mamas & The Papas - California Dreamin',312226510,1678392,8675994
3505,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,Invisible Touch - 2007 Remaster,https://www.youtube.com/watch?v=epOBenUjIHw,Genesis - Invisible Touch (Official Music Video),20872186,111741,
3506,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,I Can't Dance - 2007 Remaster,https://www.youtube.com/watch?v=sNJVFloPIVA,Genesis - I Can't Dance (Official Music Video),25237305,174856,
3507,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,Follow You Follow Me - 2007 Remaster,https://www.youtube.com/watch?v=DyDRXbP1MaY,Genesis - Follow You Follow Me (Official Music Video),15797157,89201,
3508,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,That's All - 2007 Remaster,https://www.youtube.com/watch?v=khg2sloLzTI,Genesis - That's All (Official Music Video),11517055,70940,
3509,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,Land of Confusion - 2007 Remaster,https://www.youtube.com/watch?v=TlBIa8z_Mts,Genesis - Land Of Confusion (Official Music Video),30705324,180064,
3510,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,In Too Deep - 2007 Remaster,https://www.youtube.com/watch?v=Z6f2vyeO8Hs,Genesis - In Too Deep (Official Music Video),12132138,63333,
3511,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,Jesus He Knows Me - 2007 Remaster,https://www.youtube.com/watch?v=35K6vQRt67g,Genesis - Jesus He Knows Me (Official Music Video),32207262,151207,
3512,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,Hold on My Heart - 2007 Remaster,https://www.youtube.com/watch?v=V4pLqznEe3I,Genesis - Hold On My Heart (Official Music Video),16072890,94740,
3513,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,Throwing It All Away - 2007 Remaster,https://www.youtube.com/watch?v=xaENa3XdOAY,Genesis - Throwing It All Away (Official Music Video),1629676,8790,
3514,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50,Mama - 2007 Remaster,https://www.youtube.com/watch?v=Ccs2rt0oSzQ,Genesis - Mama (Official Music Video),24733901,143205,
3515,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Insane in the Brain,https://www.youtube.com/watch?v=RijB8wnJCN0,Cypress Hill - Insane In The Brain (Official Video),185008524,1277108,312441345
3516,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Hits from the Bong,https://www.youtube.com/watch?v=eMK4cfXj5c0,Cypress Hill - Hits from the Bong (Official Audio),46427548,363526,148636362
3517,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Tequila Sunrise,https://www.youtube.com/watch?v=3wtbPPAZZx8,Cypress Hill featuring Barron Ricks - Tequila Sunrise ft. Barron Ricks,18351668,123279,65713539
3518,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,How I Could Just Kill a Man,https://www.youtube.com/watch?v=Yg-RIOATCbU,Cypress Hill - How I Could Just Kill a Man (Official HD Video),25071938,205251,67815858
3519,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,(Rock) Superstar (feat. Chino Moreno & Everlast),https://www.youtube.com/watch?v=-XZ2qxI0Vpk,Cypress Hill - [Rock] Superstar ft. Chino Moreno & Everlast,1257,38,69035819
3520,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Illusions - Harpsichord Mix,https://www.youtube.com/watch?v=4NfC7uCdyTg,Cypress Hill - Illusions [Harpsichord Mix] + Lyrics |HD|,871198,15732,20600682
3521,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,When the Shit Goes Down,https://www.youtube.com/watch?v=I826gxc8TvI,Cypress Hill - When the Shit Goes Down,7976020,71049,36331840
3522,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Crossroads,https://www.youtube.com/watch?v=-g5536kRQ_Y,"Cypress Hill - ""Crossroads"" (Official Audio)",281612,11488,2116411
3523,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,I Wanna Get High,https://www.youtube.com/watch?v=_BtHxTZrqpk,Cypress Hill - I Wanna Get High (Official Audio),7098767,68546,39017136
3524,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Lowrider - Edited LP Version,https://www.youtube.com/watch?v=mMWBh0B9F0M,Cypress Hill - Lowrider (Official Video),128106438,595336,30254925
3525,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",https://www.youtube.com/watch?v=or5C2jV1qRc,C.R.E.A.M. (Cash Rules Everything Around Me),16114016,241078,330372345
3526,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",https://www.youtube.com/watch?v=Xvbb7F2CCOU,Protect Ya Neck,7538755,107255,100298019
3527,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",https://www.youtube.com/watch?v=G1GdDt5mrqo,Wu-Tang Clan Ain't Nuthing ta F' Wit,4694194,80351,117054102
3528,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)",https://www.youtube.com/watch?v=cPRKsKwEdUQ,Wu-Tang Clan - Triumph (Official HD Video) ft. Cappadonna,56460918,370502,76864998
3529,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",https://www.youtube.com/watch?v=LRhRNgqPlyk,Wu-Tang Clan - Bring Da Ruckus (Official Audio),5894955,65585,72694113
3530,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,Preservation,https://www.youtube.com/watch?v=jSEHS2vSFo4,"Wu-Tang - ""Preservation"" (feat. Aesop Rock & Del The Funky Homosapien) [Official Audio]",518568,6677,24684995
3531,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)",https://www.youtube.com/watch?v=pJk0p-98Xzc,Wu-Tang Clan - Da Mystery Of Chessboxin' (Official Video),47657258,335193,51116626
3532,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Method Man (feat. Method Man, Raekwon, GZA, RZA & Ghostface Killah)",https://www.youtube.com/watch?v=JhP5CWCT-r4,Method Man,1027963,17483,53958010
3533,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)",https://www.youtube.com/watch?v=zpTXVP2LXq8,Shame On a Nigga,1757963,39564,65734186
3534,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,"Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)",https://www.youtube.com/watch?v=Of-lpfsBR8U,Wu-Tang Clan - Gravel Pit (Official Video),41121912,215994,85411926
3535,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Baba O'Riley,https://www.youtube.com/watch?v=Gu9HhYv0C7E,The Who - Baba O'Riley (Shepperton Studios / 1978),11402856,120678,469305024
3536,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Behind Blue Eyes,https://www.youtube.com/watch?v=dMrImMedYRo,The Who - Behind Blue Eyes (HQ),9389789,110890,216048073
3537,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Pinball Wizard,https://www.youtube.com/watch?v=GFB4rsAyUb4,The Who - Pinball Wizard (Music Video),158710,857,169245733
3538,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Won't Get Fooled Again - Original Album Version,https://www.youtube.com/watch?v=UDfAdHBtK_Q,The Who - Won't Get Fooled Again (Shepperton Studios / 1978),15603582,141745,148410892
3539,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,My Generation - Stereo Version,https://www.youtube.com/watch?v=f-p_oyMYPP4,My Generation (2014 Stereo Mix),258935,5019,208986875
3540,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Who Are You,https://www.youtube.com/watch?v=PNbBDrceCy8,The Who - Who Are You (Promo Video),12870546,135902,167123129
3541,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,The Seeker - Edit,https://www.youtube.com/watch?v=dO6v_tZtyu0,The Who - The Seeker (1970),532302,11703,52961913
3542,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Eminence Front,https://www.youtube.com/watch?v=rx6Zgz0TZuA,The Who - Eminence Front (Original),2119058,23429,57859274
3543,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,Squeeze Box,https://www.youtube.com/watch?v=JSYgRYlhMW4,Squeeze Box - The Who,2834616,16856,17269674
3544,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,I Can't Explain - Stereo Version,https://www.youtube.com/watch?v=h3h--K5928M,The Who - I Can't Explain,12341326,68775,6830661
3545,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Eres,https://www.youtube.com/watch?v=98Akpf1ph2o,Café Tacvba - Eres (Video Oficial),477377726,1686349,285663173
3546,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Como te extraño mi amor,https://www.youtube.com/watch?v=-vExohgAKGE,Café Tacvba - Como Te Extraño mi Amor (Video Oficial),39016138,215504,157645932
3547,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Las flores,https://www.youtube.com/watch?v=zJvMwTgWcP0,Café Tacvba - Las Flores (Video Oficial),10908676,59137,77448488
3548,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Quiero Ver,https://www.youtube.com/watch?v=4kSuJwYoxkw,Café Tacvba - Quiero Ver,33010400,232149,89264818
3549,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,La ingrata,https://www.youtube.com/watch?v=kIr8hsVTCzg,Café Tacvba - La Ingrata (Video Oficial),79320693,342435,101391628
3550,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,El baile y el salón,https://www.youtube.com/watch?v=zbph1_A1_aQ,Café Tacvba - El Baile y El Salón [480p],736791,4143,72963977
3551,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Aprovéchate,https://www.youtube.com/watch?v=N9eroXvvCiI,Café Tacvba - Aprovéchate,87947291,307593,62834642
3552,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Esa noche,https://www.youtube.com/watch?v=k1vQKJm0GjQ,cafe tacuba - Esa noche,6405227,29476,45400188
3553,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Las batallas,https://www.youtube.com/watch?v=qPYmCwx6lSM,Las Batallas - Cafe Tacvba,6363998,26340,32137685
3554,https://open.spotify.com/artist/09xj0S68Y1OU1vHMCZAIvz,Chilanga banda,https://www.youtube.com/watch?v=bKjn26agAEs,Café Tacvba - Chilanga Banda (Video Oficial),17814541,121999,26693519
3555,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Drive,https://www.youtube.com/watch?v=fgT9zGkiLig,Incubus - Drive,174553519,936022,436524827
3556,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Wish You Were Here,https://www.youtube.com/watch?v=8295rOMvtQI,Incubus - Wish You Were Here,78767955,391137,185451974
3557,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Pardon Me,https://www.youtube.com/watch?v=PXzuDXZwZtI,Incubus - Pardon Me,49631244,260598,163473995
3558,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Dig,https://www.youtube.com/watch?v=nMsZ6wkZWhA,Incubus - Dig (Official Music Video),40368822,178188,79927181
3559,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Stellar,https://www.youtube.com/watch?v=-nqRkAsZumc,Incubus - Stellar,26286564,108187,59664518
3560,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Anna Molly,https://www.youtube.com/watch?v=WA_xjBaXor0,Incubus - Anna Molly,25756304,121519,65639439
3561,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Are You In?,https://www.youtube.com/watch?v=M90tA302X3k,Incubus - Are You In?,24415857,85893,63001759
3562,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Love Hurts,https://www.youtube.com/watch?v=wGqFRHEh8iM,Incubus - Love Hurts (from Look Alive),8610968,103802,52567139
3563,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Nice to Know You,https://www.youtube.com/watch?v=Qf_7mEPMIAc,Incubus - Nice to Know You,18125083,71195,44145581
3564,https://open.spotify.com/artist/3YcBF2ttyueytpXtEzn1Za,Megalomaniac,https://www.youtube.com/watch?v=MuZhnNR6vzc,Incubus - Megalomaniac (Video Version),10374199,58087,36616452
3565,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,In My Mind,https://www.youtube.com/watch?v=fCoIP5ICfx8,"Dynoro, Gigi D’Agostino - In My Mind (Official Video)",21056185,340044,1232909090
3566,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,L'Amour Toujours,https://www.youtube.com/watch?v=w15oWDh02K4,GIGI D'AGOSTINO - L'AMOUR TOUJOURS ( OFFICIAL VIDEO ),405745991,2514663,317200532
3567,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,Bla Bla Bla,https://www.youtube.com/watch?v=g6t8g6ka4W0,GIGI D'AGOSTINO - BLA BLA BLA ( OFFICIAL VIDEO ),65355381,402362,101924802
3568,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,The Riddle,https://www.youtube.com/watch?v=9DXMDzqA-UI,Gigi D'Agostino - The Riddle ( Official Video ),38214990,175584,100740100
3569,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,Hollywood,https://www.youtube.com/watch?v=zVZXYdcIIKU,LA Vision & Gigi D'Agostino - Hollywood ( Official Lyric Video ),107306002,596991,117512180
3570,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,La Passion,https://www.youtube.com/watch?v=ZTNej2USaYk,La Passion,32309503,177815,18692241
3571,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,L'amour Toujours,https://www.youtube.com/watch?v=w15oWDh02K4,GIGI D'AGOSTINO - L'AMOUR TOUJOURS ( OFFICIAL VIDEO ),405745991,2514663,30480154
3572,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,Another Way,https://www.youtube.com/watch?v=0SdqOC8NA7s,GIGI D'AGOSTINO - ANOTHER WAY ( OFFICIAL VIDEO ),62304839,271884,18213767
3573,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,You Spin Me Round (Like A Record),https://www.youtube.com/watch?v=6WReCNW3HSY,Gigi D'Agostino - You Spin Me Round ( Tecno Fes 2 ),13467802,61142,11538643
3574,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,La Passion - Radio Cut,https://www.youtube.com/watch?v=_byS3gZztB8,GIGI D'AGOSTINO - LA PASSION (Radio Cut),64256,679,2570413
3575,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,Sweet Dreams (Are Made of This) - Remastered,https://www.youtube.com/watch?v=qeMFqkcPYcg,"Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video)",763534682,6430665,989478518
3576,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,Here Comes the Rain Again - Remastered Version,https://www.youtube.com/watch?v=TzFnYcIqj6I,"Eurythmics, Annie Lennox, Dave Stewart - Here Comes The Rain Again (Remastered)",58403037,420770,93672131
3577,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,Thorn in My Side - Remastered,https://www.youtube.com/watch?v=Irtg2T0D6t4,"Eurythmics - Thorn In My Side (Official Video), Full HD (Remastered and Upscaled)",3027,66,40454695
3578,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,Sweet Dreams (Are Made of This),https://www.youtube.com/watch?v=qeMFqkcPYcg,"Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video)",763534682,6430665,14943362
3579,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,There Must Be an Angel (Playing With My Heart),https://www.youtube.com/watch?v=RCdneDxFRYQ,There Must Be An Angel (Playing With My Heart) (Remastered),37150247,248173,63464225
3580,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,Miracle of Love,https://www.youtube.com/watch?v=yOGD1WkJJok,"Eurythmics, Annie Lennox, Dave Stewart - Miracle of Love (Official Video)",31391217,219858,38401127
3581,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,Sisters Are Doin' It for Themselves - Remastered Version,https://www.youtube.com/watch?v=drGx7JkFSp4,Sisters Are Doin’ It For Themselves [Ft. Aretha Franklin] (Official Video),6638277,47617,28210218
